date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:41:43	336268/336268	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:11:43%20GMT	https://ppc5g.com/ppc-services.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/ppc-services.html	(from )
10:41:44	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/robots.txt		(from )
10:41:45	6823/6823	---M--	200	added ('OK')	image/png	etag:%221aa7-6515998f-7af87533354d9215;;;%22	https://ppc5g.com/images/ppclogo.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/ppclogo.png	(from https://ppc5g.com/ppc-services.php)
10:41:45	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-65159984-c0b801940bf2cccd;gz%22	https://ppc5g.com/css/font-awesome.min.css	D:/Users/Himanshu/ppc%20adds/ppc5g.com/css/font-awesome.min.css	(from https://ppc5g.com/ppc-services.php)
10:41:46	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%2228feccc0-8c85%22	https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	D:/Users/Himanshu/ppc%20adds/code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	(from https://ppc5g.com/ppc-services.php)
10:41:46	155845/155845	---M-Z	200	added ('OK')	text/css	etag:W/%22260c5-fByeBXPlzqi603M74vxjqoxo6o0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	D:/Users/Himanshu/ppc%20adds/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	(from https://ppc5g.com/ppc-services.php)
10:41:46	17864/17864	---M-Z	200	added ('OK')	text/css	etag:%2245c8-65159984-4e9ae5de29e9c27e;gz%22	https://ppc5g.com/css/swiper-bundle.min.css	D:/Users/Himanshu/ppc%20adds/ppc5g.com/css/swiper-bundle.min.css	(from https://ppc5g.com/ppc-services.php)
10:41:47	3816/3816	---M-Z	200	added ('OK')	text/css	etag:%22ee8-65159983-6813e316af9f1080;gz%22	https://ppc5g.com/css/bootstrap-side-modals.css	D:/Users/Himanshu/ppc%20adds/ppc5g.com/css/bootstrap-side-modals.css	(from https://ppc5g.com/ppc-services.php)
10:41:47	42470/42470	---M-Z	200	added ('OK')	text/css	etag:%22a5e6-65159984-e191f5ad5a4f2634;gz%22	https://ppc5g.com/css/style.css	D:/Users/Himanshu/ppc%20adds/ppc5g.com/css/style.css	(from https://ppc5g.com/ppc-services.php)
10:41:48	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2001%20Oct%202023%2005:11:48%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/Users/Himanshu/ppc%20adds/www.googletagmanager.com/gtm.85445.delayed	(from https://ppc5g.com/ppc-services.php)
10:41:49	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-6515998e-acfef48f0c8fd536;;;%22	https://ppc5g.com/images/phone.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/phone.png	(from https://ppc5g.com/ppc-services.php)
10:41:50	89061/89061	---M--	200	added ('OK')	image/jpeg	etag:%2215be5-65159991-a23604026ee712c6;;;%22	https://ppc5g.com/images/topldgImg.jpg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/topldgImg.jpg	(from https://ppc5g.com/ppc-services.php)
10:41:51	377051/377051	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:11:49%20GMT	https://ppc5g.com/index.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/index.html	(from https://ppc5g.com/ppc-services.php)
10:41:51	498/498	---M--	200	added ('OK')	image/png	etag:%221f2-65159992-fcfb23135c49e810;;;%22	https://ppc5g.com/images/user.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/user.png	(from https://ppc5g.com/ppc-services.php)
10:41:52	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-65159989-c93f3da11bd28b81;;;%22	https://ppc5g.com/images/email.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/email.png	(from https://ppc5g.com/ppc-services.php)
10:41:52	645/645	---M--	200	added ('OK')	image/png	etag:%22285-6515998b-5487ce9542ddf6d3;;;%22	https://ppc5g.com/images/india-flag.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/india-flag.png	(from https://ppc5g.com/ppc-services.php)
10:41:53	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-6515998d-9a4a9b7f9b30ad31;;;%22	https://ppc5g.com/images/map.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/map.png	(from https://ppc5g.com/ppc-services.php)
10:41:53	400/400	---M--	200	added ('OK')	image/png	etag:%22190-65159989-b3e3668d6305f585;;;%22	https://ppc5g.com/images/enquiry.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/enquiry.png	(from https://ppc5g.com/ppc-services.php)
10:41:57	215988/215988	---M--	200	added ('OK')	image/webp	etag:%2234bb4-65159988-975479876ae9bed5;;;%22	https://ppc5g.com/images/display.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/display.webp	(from https://ppc5g.com/ppc-services.php)
10:41:58	201744/201744	---M--	200	added ('OK')	image/webp	etag:%2231410-65159994-21bbbf5b555ea68e;;;%22	https://ppc5g.com/images/video.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/video.webp	(from https://ppc5g.com/ppc-services.php)
10:41:58	187022/187022	---M--	200	added ('OK')	image/webp	etag:%222da8e-65159990-af2dee70f3840933;;;%22	https://ppc5g.com/images/search.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/search.webp	(from https://ppc5g.com/ppc-services.php)
10:41:59	42218/42218	---M--	200	added ('OK')	image/webp	etag:%22a4ea-65159990-40f7c33fc37fcc4d;;;%22	https://ppc5g.com/images/seo.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/seo.webp	(from https://ppc5g.com/ppc-services.php)
10:41:59	202972/202972	---M--	200	added ('OK')	image/webp	etag:%22318dc-65159990-fdfd6fbd6217b172;;;%22	https://ppc5g.com/images/shopping.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/shopping.webp	(from https://ppc5g.com/ppc-services.php)
10:41:59	202264/202264	---M--	200	added ('OK')	image/webp	etag:%2231618-65159986-2d69e9c9a59ffe1b;;;%22	https://ppc5g.com/images/app.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/app.webp	(from https://ppc5g.com/ppc-services.php)
10:42:00	32938/32938	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:12:01%20GMT	https://ppc5g.com/landing-page.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/landing-page.html	(from https://ppc5g.com/ppc-services.php)
10:42:01	339361/339361	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:12:01%20GMT	https://ppc5g.com/website-design.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/website-design.html	(from https://ppc5g.com/ppc-services.php)
10:42:01	11569/11569	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:12:01%20GMT	https://ppc5g.com/about-us.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/about-us.html	(from https://ppc5g.com/ppc-services.php)
10:42:01	17359/17359	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:12:02%20GMT	https://ppc5g.com/about-director.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/about-director.html	(from https://ppc5g.com/ppc-services.php)
10:42:02	10993/10993	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:12:02%20GMT	https://ppc5g.com/legal.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/legal.html	(from https://ppc5g.com/ppc-services.php)
10:42:02	21310/21310	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:12:02%20GMT	https://ppc5g.com/privacy-policy.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/privacy-policy.html	(from https://ppc5g.com/ppc-services.php)
10:42:02	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15851%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	D:/Users/Himanshu/ppc%20adds/cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://ppc5g.com/ppc-services.php)
10:42:02	18594/18594	---M-Z	200	added ('OK')	application/javascript	etag:W/%2248a2-jut79x6Kl4uCoaGYAV8U1z0upZI%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	D:/Users/Himanshu/ppc%20adds/cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	(from https://ppc5g.com/ppc-services.php)
10:42:03	377051/377051	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:12:03%20GMT	https://ppc5g.com/	D:/Users/Himanshu/ppc%20adds/ppc5g.com/index-2.html	(from https://ppc5g.com/ppc-services.php)
10:42:03	78743/78743	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213397-kBFpUnUH/55mLPZNjjYfNZMIlw0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	D:/Users/Himanshu/ppc%20adds/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	(from https://ppc5g.com/ppc-services.php)
10:42:03	253668/253668	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	D:/Users/Himanshu/ppc%20adds/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	(from https://ppc5g.com/ppc-services.php)
10:42:04	3345/3345	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d11-65159993-28193f5cf915a7ff;gz%22	https://ppc5g.com/js/jquery.serialscrolling.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/jquery.serialscrolling.js	(from https://ppc5g.com/ppc-services.php)
10:42:06	135956/135956	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221314-65159993-d818728e33255892;gz%22	https://ppc5g.com/js/swiper-bundle.min.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/swiper-bundle.min.js	(from https://ppc5g.com/ppc-services.php)
10:42:06	1307/1307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2251b-65159993-e1999f57a331a2;gz%22	https://ppc5g.com/js/jquery.ttpanel.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/jquery.ttpanel.js	(from https://ppc5g.com/ppc-services.php)
10:42:07	4499/4499	---M-Z	200	added ('OK')	application/x-javascript	etag:%221193-65159993-e648242c619cb1ef;gz%22	https://ppc5g.com/js/javascript.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/javascript.js	(from https://ppc5g.com/ppc-services.php)
10:42:07	12747/12747	---M-Z	200	added ('OK')	application/x-javascript	etag:%2231cb-65159993-e306ceed34827c93;gz%22	https://ppc5g.com/js/main.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/main.js	(from https://ppc5g.com/ppc-services.php)
10:42:08	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-65159984-e38cda11e0965520;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Users/Himanshu/ppc%20adds/ppc5g.com/fonts/fontawesome-webfont3e6e.eot	(from https://ppc5g.com/css/font-awesome.min.css)
10:42:08	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-65159984-e38cda11e0965520;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.eot?	D:/Users/Himanshu/ppc%20adds/ppc5g.com/fonts/fontawesome-webfontd41d.eot	(from https://ppc5g.com/css/font-awesome.min.css)
10:42:08	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-65159985-662ce1bd6837a0c;;;%22	https://ppc5g.com/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Users/Himanshu/ppc%20adds/ppc5g.com/fonts/fontawesome-webfont3e6e.woff2	(from https://ppc5g.com/css/font-awesome.min.css)
10:42:09	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-65159985-d76e50b42ae0091d;;;%22	https://ppc5g.com/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Users/Himanshu/ppc%20adds/ppc5g.com/fonts/fontawesome-webfont3e6e.woff	(from https://ppc5g.com/css/font-awesome.min.css)
10:42:09	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-65159985-5a84f1f934c0a77e;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Users/Himanshu/ppc%20adds/ppc5g.com/fonts/fontawesome-webfont3e6e.ttf	(from https://ppc5g.com/css/font-awesome.min.css)
10:42:10	7006/7006	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b5e%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	D:/Users/Himanshu/ppc%20adds/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:42:10	7001/7001	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b59%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	D:/Users/Himanshu/ppc%20adds/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:42:10	6313/6313	---M--	200	added ('OK')	image/png	etag:%2228feccc0-18a9%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	D:/Users/Himanshu/ppc%20adds/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:42:10	4632/4632	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1218%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	D:/Users/Himanshu/ppc%20adds/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:42:11	4632/4632	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1218%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	D:/Users/Himanshu/ppc%20adds/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:42:12	7013/7013	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b65%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	D:/Users/Himanshu/ppc%20adds/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
10:42:12	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-65159985-c3140af89fad56f2;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Users/Himanshu/ppc%20adds/ppc5g.com/fonts/fontawesome-webfont3e6e.svg	(from https://ppc5g.com/css/font-awesome.min.css)
10:42:17	48439/48439	---M--	200	added ('OK')	image/png	etag:%22bd37-6515998a-aeda065dd39fd7c8;;;%22	https://ppc5g.com/images/google-rating.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/google-rating.png	(from https://ppc5g.com/index.php)
10:42:17	61674/61674	---M--	200	added ('OK')	image/jpeg	etag:%22f0ea-65159987-439cf42794995066;;;%22	https://ppc5g.com/images/bg-mobile.jpg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/bg-mobile.jpg	(from https://ppc5g.com/css/style.css)
10:42:17	37000/37000	---M--	200	added ('OK')	image/png	etag:%229088-65159989-99bb7d94df029c2a;;;%22	https://ppc5g.com/images/facebook-rating.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/facebook-rating.png	(from https://ppc5g.com/index.php)
10:42:18	79296/79296	---M--	200	added ('OK')	image/png	etag:%22135c0-6515998f-d82d2962fd16fb1e;;;%22	https://ppc5g.com/images/ppctop-middle.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/ppctop-middle.png	(from https://ppc5g.com/index.php)
10:42:18	39487/39487	---M--	200	added ('OK')	image/png	etag:%229a3f-6515998c-284d5bb63cd5562a;;;%22	https://ppc5g.com/images/Justdail-rating.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/Justdail-rating.png	(from https://ppc5g.com/index.php)
10:42:18	112153/112153	---M--	200	added ('OK')	video/mp4	etag:%221b619-651599a0-8c25a4228629a913;;;%22	https://ppc5g.com/images/video/webdesign.mp4	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/video/webdesign.mp4	(from https://ppc5g.com/index.php)
10:42:18	128160/128160	---M--	200	added ('OK')	video/mp4	etag:%221f4a0-651599a0-e100d166879c0cf;;;%22	https://ppc5g.com/images/video/ecommerce.mp4	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/video/ecommerce.mp4	(from https://ppc5g.com/index.php)
10:42:19	100958/100958	---M--	200	added ('OK')	video/mp4	etag:%2218a5e-651599a0-992c698fe69122be;;;%22	https://ppc5g.com/images/video/hosting.mp4	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/video/hosting.mp4	(from https://ppc5g.com/index.php)
10:42:19	164170/164170	---M--	200	added ('OK')	video/mp4	etag:%222814a-651599a0-4fc080d2bc7a5d60;;;%22	https://ppc5g.com/images/video/graphic.mp4	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/video/graphic.mp4	(from https://ppc5g.com/index.php)
10:42:19	16823/16823	---M-Z	200	added ('OK')	image/svg+xml	etag:%2241b7-6515999b-4bc713cafb600c54;gz%22	https://ppc5g.com/images/technology/dot-net-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/dot-net-logo.svg	(from https://ppc5g.com/index.php)
10:42:19	352754/352754	---M--	200	added ('OK')	image/jpeg	etag:%22561f2-65159987-58ea08046cc1e2f5;;;%22	https://ppc5g.com/images/bg.jpg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/bg.jpg	(from https://ppc5g.com/css/style.css)
10:42:20	1368/1368	---M-Z	200	added ('OK')	image/svg+xml	etag:%22558-6515999b-7334764bebf41d7d;gz%22	https://ppc5g.com/images/technology/go-logo-blue.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/go-logo-blue.svg	(from https://ppc5g.com/index.php)
10:42:20	2372/2372	---M-Z	200	added ('OK')	image/svg+xml	etag:%22944-6515999d-f9f8c63511f9a3e5;gz%22	https://ppc5g.com/images/technology/java-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/java-logo.svg	(from https://ppc5g.com/index.php)
10:42:20	5286/5286	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214a6-6515999e-b8ac174db3dfab67;gz%22	https://ppc5g.com/images/technology/node-js.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/node-js.svg	(from https://ppc5g.com/index.php)
10:42:21	986/986	---M-Z	200	added ('OK')	image/svg+xml	etag:%223da-6515999f-cb5512494f1157cb;gz%22	https://ppc5g.com/images/technology/php-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/php-logo.svg	(from https://ppc5g.com/index.php)
10:42:21	3371/3371	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d2b-6515999f-ef40926ecb46b2ce;gz%22	https://ppc5g.com/images/technology/python.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/python.svg	(from https://ppc5g.com/index.php)
10:42:22	1579/1579	---M-Z	200	added ('OK')	image/svg+xml	etag:%2262b-65159999-9ea02c90f6736335;gz%22	https://ppc5g.com/images/technology/c-plus-plus.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/c-plus-plus.svg	(from https://ppc5g.com/index.php)
10:42:22	830/830	---M-Z	200	added ('OK')	image/svg+xml	etag:%2233e-6515999c-b13340550375c165;gz%22	https://ppc5g.com/images/technology/html.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/html.svg	(from https://ppc5g.com/index.php)
10:42:23	995/995	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e3-6515999a-71689d5ac64b0bca;gz%22	https://ppc5g.com/images/technology/css.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/css.svg	(from https://ppc5g.com/index.php)
10:42:24	679/679	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a7-6515999d-9fd7d2c9a256e1e0;gz%22	https://ppc5g.com/images/technology/javascript-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/javascript-logo.svg	(from https://ppc5g.com/index.php)
10:42:24	1412/1412	---M-Z	200	added ('OK')	image/svg+xml	etag:%22584-65159997-d707f5948b45b8ca;gz%22	https://ppc5g.com/images/technology/angular-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/angular-logo.svg	(from https://ppc5g.com/index.php)
10:42:25	3146/3146	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c4a-651599a0-823ae6e41592073c;gz%22	https://ppc5g.com/images/technology/react-js-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/react-js-logo.svg	(from https://ppc5g.com/index.php)
10:42:25	1301/1301	---M-Z	200	added ('OK')	image/svg+xml	etag:%22515-6515999d-efdeb7497cfb2273;gz%22	https://ppc5g.com/images/technology/meteor.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/meteor.svg	(from https://ppc5g.com/index.php)
10:42:26	3598/3598	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0e-651599a3-11c4e9e4c01549fc;gz%22	https://ppc5g.com/images/technology/vuejs-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/vuejs-logo.svg	(from https://ppc5g.com/index.php)
10:42:27	4076/4076	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fec-6515999b-3e5dfc8e5d51d616;gz%22	https://ppc5g.com/images/technology/ember-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/ember-logo.svg	(from https://ppc5g.com/index.php)
10:42:27	995/995	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e3-6515999c-45f83863ed0c14d3;gz%22	https://ppc5g.com/images/technology/ios-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/ios-logo.svg	(from https://ppc5g.com/index.php)
10:42:28	2360/2360	---M-Z	200	added ('OK')	image/svg+xml	etag:%22938-65159997-a5ce6cd1f25569ab;gz%22	https://ppc5g.com/images/technology/android-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/android-logo.svg	(from https://ppc5g.com/index.php)
10:42:28	2617/2617	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a39-651599a3-6ed6c38f7800868b;gz%22	https://ppc5g.com/images/technology/xamarin-logo-vertical.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/xamarin-logo-vertical.svg	(from https://ppc5g.com/index.php)
10:42:28	4884/4884	---M-Z	200	added ('OK')	image/svg+xml	etag:%221314-6515999a-117209e954701a82;gz%22	https://ppc5g.com/images/technology/cordova-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/cordova-logo.svg	(from https://ppc5g.com/index.php)
10:42:29	862/862	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235e-6515999f-64e66516a17caf44;gz%22	https://ppc5g.com/images/technology/pwa-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/pwa-logo.svg	(from https://ppc5g.com/index.php)
10:42:29	9874/9874	---M-Z	200	added ('OK')	image/svg+xml	etag:%222692-651599a0-331c6e44ca192a1;gz%22	https://ppc5g.com/images/technology/react-native-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/react-native-logo.svg	(from https://ppc5g.com/index.php)
10:42:30	3207/3207	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c87-6515999b-5075ff2da911310d;gz%22	https://ppc5g.com/images/technology/flutter-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/flutter-logo.svg	(from https://ppc5g.com/index.php)
10:42:30	1579/1579	---M-Z	200	added ('OK')	image/svg+xml	etag:%2262b-6515999a-f67b88affdc0800;gz%22	https://ppc5g.com/images/technology/c-plus-plus1.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/c-plus-plus1.svg	(from https://ppc5g.com/index.php)
10:42:31	1850/1850	---M-Z	200	added ('OK')	image/svg+xml	etag:%2273a-651599a0-728a80fadb0ad510;gz%22	https://ppc5g.com/images/technology/qt.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/qt.svg	(from https://ppc5g.com/index.php)
10:42:31	2027/2027	---M-Z	200	added ('OK')	image/svg+xml	etag:%227eb-6515999a-fc7fc7f07a07be08;gz%22	https://ppc5g.com/images/technology/c-sharp-logo.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/c-sharp-logo.svg	(from https://ppc5g.com/index.php)
10:42:32	2044/2044	---M-Z	200	added ('OK')	image/svg+xml	etag:%227fc-6515999e-f7987ca95a36c7a9;gz%22	https://ppc5g.com/images/technology/objective-c.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/objective-c.svg	(from https://ppc5g.com/index.php)
10:42:32	2338/2338	---M-Z	200	added ('OK')	image/svg+xml	etag:%22922-651599a2-79fe248c25e1ea2a;gz%22	https://ppc5g.com/images/technology/swift.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/swift.svg	(from https://ppc5g.com/index.php)
10:42:32	6426/6426	---M-Z	200	added ('OK')	image/svg+xml	etag:%22191a-6515999d-a5ed32759440b229;gz%22	https://ppc5g.com/images/technology/ms-dynamics-365.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/ms-dynamics-365.svg	(from https://ppc5g.com/index.php)
10:42:33	4971/4971	---M-Z	200	added ('OK')	image/svg+xml	etag:%22136b-651599a1-faf0c88cf4ac4073;gz%22	https://ppc5g.com/images/technology/salesforce.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/salesforce.svg	(from https://ppc5g.com/index.php)
10:42:33	5851/5851	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216db-65159996-c5838d764bbb8e8c;gz%22	https://ppc5g.com/images/technology/adobe-commerce.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/adobe-commerce.svg	(from https://ppc5g.com/index.php)
10:42:33	4726/4726	---M-Z	200	added ('OK')	image/svg+xml	etag:%221276-651599a1-ef1ab4412b38510d;gz%22	https://ppc5g.com/images/technology/sharepoint-logo-vertical.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/technology/sharepoint-logo-vertical.svg	(from https://ppc5g.com/index.php)
